Time	Timer	SetPoint [C]	 Temperatura [C]	 Sinal de Controle
11:27:56 PM	21.687500	48	40.85	109.09
11:27:56 PM	21.734380	48	40.85	108.54
11:27:56 PM	21.789060	48	40.85	107.98
11:27:56 PM	21.835940	48	40.95	107.43
11:27:56 PM	21.898440	48	40.95	106.9
11:27:56 PM	21.945310	48	40.95	106.36
11:27:56 PM	22.000000	48	40.85	105.81
11:27:56 PM	22.046880	48	40.85	105.25
11:27:56 PM	22.093750	48	40.85	104.69
11:27:56 PM	22.156250	48	40.85	104.14
11:27:56 PM	22.203130	48	40.74	103.59
11:27:57 PM	22.257810	48	40.85	103.01
11:27:57 PM	22.304690	48	40.63	102.47
11:27:57 PM	22.367190	48	40.74	101.88
11:27:57 PM	22.414060	48	40.85	101.33
11:27:57 PM	22.468750	48	40.85	100.79
11:27:57 PM	22.515630	48	41.17	100.24
11:27:57 PM	22.570310	48	40.95	99.74
11:27:57 PM	22.617190	48	40.95	99.18
11:27:57 PM	22.671880	48	40.95	98.63
11:27:57 PM	22.718750	48	40.95	98.09
11:27:57 PM	22.773440	48	40.95	97.54
11:27:57 PM	22.820310	48	40.95	97
11:27:57 PM	22.875000	48	40.95	96.45
11:27:57 PM	22.929690	48	40.95	95.91
11:27:57 PM	22.984380	48	41.06	95.36
11:27:57 PM	23.023440	48	40.95	94.84
11:27:57 PM	23.078130	48	41.06	94.28
11:27:57 PM	23.132810	48	41.06	93.76
11:27:57 PM	23.171880	48	41.06	93.22
11:27:57 PM	23.234380	48	41.06	92.69
11:27:58 PM	23.273440	48	41.17	92.15
11:27:58 PM	23.335940	48	41.17	91.63
11:27:58 PM	23.390630	48	41.28	91.11
11:27:58 PM	23.437500	48	41.28	90.6
11:27:58 PM	23.484380	48	41.17	90.08
11:27:58 PM	23.539060	48	41.17	89.54
11:27:58 PM	23.585940	48	41.17	89.01
11:27:58 PM	23.632810	48	41.17	88.48
11:27:58 PM	23.687500	48	41.17	87.96
11:27:58 PM	23.750000	48	41.17	87.43
11:27:58 PM	23.796880	48	41.06	86.9
11:27:58 PM	23.843750	48	41.06	86.35
11:27:58 PM	23.898440	48	41.06	85.82
11:27:58 PM	23.945310	48	41.06	85.28
11:27:58 PM	24.000000	48	41.06	84.74
11:27:58 PM	24.046880	48	41.17	84.21
11:27:58 PM	24.093750	48	40.95	83.69
11:27:58 PM	24.156250	48	41.17	83.12
11:27:58 PM	24.203130	48	41.17	82.62
11:27:59 PM	24.250000	48	41.17	82.09
11:27:59 PM	24.304690	48	41.06	81.56
11:27:59 PM	24.359380	48	41.06	81.02
11:27:59 PM	24.398440	48	41.06	80.48
11:27:59 PM	24.453130	48	41.17	79.94
11:27:59 PM	24.507810	48	40.95	79.43
11:27:59 PM	24.554690	48	40.95	78.86
11:27:59 PM	24.609380	48	40.95	78.31
11:27:59 PM	24.656250	48	40.95	77.77
11:27:59 PM	24.710940	48	40.95	77.22
11:27:59 PM	24.765630	48	40.85	76.68
11:27:59 PM	24.812500	48	40.85	76.12
11:27:59 PM	24.867190	48	40.74	75.56
11:27:59 PM	24.921880	48	40.74	74.99
11:27:59 PM	24.968750	48	40.85	74.43
11:27:59 PM	25.023440	48	40.85	73.89
11:27:59 PM	25.062500	48	40.85	73.33
11:27:59 PM	25.117190	48	40.85	72.78
11:27:59 PM	25.164060	48	40.85	72.23
11:27:59 PM	25.218750	48	40.85	71.68
11:28:00 PM	25.265630	48	41.17	71.12
11:28:00 PM	25.328130	48	41.06	70.63
11:28:00 PM	25.375000	48	41.17	70.08
11:28:00 PM	25.429690	48	41.28	69.57
11:28:00 PM	25.476560	48	41.28	69.06
11:28:00 PM	25.523440	48	41.28	68.54
11:28:00 PM	25.578130	48	41.28	68.02
11:28:00 PM	25.625000	48	41.28	67.5
11:28:00 PM	25.679690	48	41.5	66.99
11:28:00 PM	25.726560	48	41.5	66.51
11:28:00 PM	25.789060	48	41.39	66
11:28:00 PM	25.835940	48	41.39	65.48
11:28:00 PM	25.890630	48	41.28	64.97
11:28:00 PM	25.937500	48	41.28	64.44
11:28:00 PM	25.992190	48	41.28	63.92
11:28:00 PM	26.039060	48	41.28	63.4
11:28:00 PM	26.085940	48	41.17	62.88
11:28:00 PM	26.132810	48	41.17	62.34
11:28:00 PM	26.187500	48	41.17	61.81
11:28:00 PM	26.234380	48	41.17	61.29
11:28:01 PM	26.296880	48	41.28	60.76
11:28:01 PM	26.343750	48	41.39	60.25
11:28:01 PM	26.398440	48	41.61	59.75
11:28:01 PM	26.445310	48	41.83	59.29
11:28:01 PM	26.492190	48	42.17	58.84
11:28:01 PM	26.546880	48	42.05	58.42
11:28:01 PM	26.601560	48	42.17	57.95
11:28:01 PM	26.648440	48	42.17	57.51
11:28:01 PM	26.695310	48	42.28	57.06
11:28:01 PM	26.742190	48	42.28	56.63
11:28:01 PM	26.804690	48	42.39	56.19
11:28:01 PM	26.859380	48	42.28	55.76
11:28:01 PM	26.914060	48	42.39	55.31
11:28:01 PM	26.953130	48	42.5	54.89
11:28:01 PM	27.007810	48	42.28	54.48
11:28:01 PM	27.054690	48	42.28	54.01
11:28:01 PM	27.109380	48	42.28	53.57
11:28:01 PM	27.156250	48	42.17	53.12
11:28:01 PM	27.218750	48	42.17	52.66
11:28:02 PM	27.265630	48	42.17	52.21
11:28:02 PM	27.312500	48	42.28	51.76
11:28:02 PM	27.367190	48	42.05	51.33
11:28:02 PM	27.414060	48	42.17	50.85
11:28:02 PM	27.460940	48	42.17	50.41
11:28:02 PM	27.515630	48	42.17	49.96
11:28:02 PM	27.570310	48	42.05	49.5
11:28:02 PM	27.609380	48	42.05	49.03
11:28:02 PM	27.671880	48	42.05	48.57
11:28:02 PM	27.718750	48	42.17	48.11
11:28:02 PM	27.773440	48	42.05	47.67
11:28:02 PM	27.820310	48	42.05	47.2
11:28:02 PM	27.875000	48	42.05	46.74
11:28:02 PM	27.921880	48	42.28	46.29
11:28:02 PM	27.984380	48	42.39	45.87
11:28:02 PM	28.031250	48	42.5	45.45
11:28:02 PM	28.078130	48	42.73	45.03
11:28:02 PM	28.132810	48	43.07	44.65
11:28:02 PM	28.179690	48	43.29	44.31
11:28:02 PM	28.226560	48	43.52	43.97
11:28:03 PM	28.281250	48	43.75	43.65
11:28:03 PM	28.328130	48	43.86	43.35
11:28:03 PM	28.382810	48	44.33	43.04
11:28:03 PM	28.429690	48	44.57	42.81
11:28:03 PM	28.492190	48	44.8	42.57
11:28:03 PM	28.539060	48	45.39	42.35
11:28:03 PM	28.585940	48	45.51	42.22
11:28:03 PM	28.640630	48	45.74	42.04
11:28:03 PM	28.687500	48	45.99	41.89
